,Zipcode,Lat,Lon
30204,95242,38.05758,-121.310453
30205,95242,38.057463,-121.287182
30206,95242,38.075065,-121.287389
30207,95242,38.077634,-121.283136
30208,95242,38.083814,-121.283258
30209,95242,38.087576,-121.28755
30210,95242,38.100711,-121.287763
30211,95242,38.100904,-121.288095
30212,95242,38.100897,-121.287811
30213,95242,38.101061,-121.286322
30214,95242,38.104319,-121.286462
30215,95242,38.107302,-121.287928
30216,95242,38.124707,-121.28817
30217,95242,38.124706,-121.285881
30218,95242,38.12629,-121.285902
30219,95242,38.1263,-121.28818
30220,95242,38.147504,-121.288708
30221,95242,38.149529,-121.288513
30222,95242,38.151431,-121.290139
30223,95242,38.151974,-121.291886
30224,95242,38.150145,-121.291272
30225,95242,38.148822,-121.295459
30226,95242,38.150816,-121.296303
30227,95242,38.149149,-121.298354
30228,95242,38.151251,-121.300397
30229,95242,38.149618,-121.30036
30230,95242,38.150793,-121.304323
30231,95242,38.151833,-121.304317
30232,95242,38.150886,-121.307189
30233,95242,38.149002,-121.308329
30234,95242,38.148983,-121.310851
30235,95242,38.152911,-121.311598
30236,95242,38.153906,-121.314037
30237,95242,38.15343,-121.315888
30238,95242,38.158248,-121.316209
30239,95242,38.158763,-121.318195
30240,95242,38.158931,-121.318172
30241,95242,38.167006,-121.325453
30242,95242,38.167637,-121.325839
30243,95242,38.189166,-121.326548
30244,95242,38.189182,-121.32207
30245,95242,38.18998,-121.323027
30246,95242,38.190688,-121.32712
30247,95242,38.190487,-121.328312
30248,95242,38.191809,-121.328972
30249,95242,38.193642,-121.331542
30250,95242,38.194862,-121.331046
30251,95242,38.196193,-121.332675
30252,95242,38.198146,-121.333199
30253,95242,38.198271,-121.335566
30254,95242,38.200653,-121.33639
30255,95242,38.203633,-121.3349
30256,95242,38.205659,-121.336127
30257,95242,38.206004,-121.339722
30258,95242,38.207221,-121.342689
30259,95242,38.206814,-121.344035
30260,95242,38.207478,-121.346342
30261,95242,38.209269,-121.348123
30262,95242,38.210895,-121.354376
30263,95242,38.212316,-121.356324
30264,95242,38.212213,-121.358275
30265,95242,38.210417,-121.35909
30266,95242,38.208699,-121.362133
30267,95242,38.208486,-121.365301
30268,95242,38.209966,-121.366112
30269,95242,38.209814,-121.369807
30270,95242,38.20919,-121.372829
30271,95242,38.210087,-121.374407
30272,95242,38.209935,-121.376445
30273,95242,38.212168,-121.379427
30274,95242,38.21162,-121.380945
30275,95242,38.210079,-121.380504
30276,95242,38.210667,-121.383516
30277,95242,38.210167,-121.385605
30278,95242,38.210696,-121.390553
30279,95242,38.211461,-121.391801
30280,95242,38.213403,-121.393662
30281,95242,38.218649,-121.393137
30282,95242,38.221023,-121.395592
30283,95242,38.221261,-121.400807
30284,95242,38.222748,-121.403583
30285,95242,38.224336,-121.405329
30286,95242,38.224249,-121.407031
30287,95242,38.225656,-121.409858
30288,95242,38.222354,-121.409817
30289,95242,38.222212,-121.417281
30290,95242,38.218747,-121.415572
30291,95242,38.211339,-121.411384
30292,95242,38.208015,-121.409835
30293,95242,38.204671,-121.409686
30294,95242,38.203993,-121.410614
30295,95242,38.204462,-121.435412
30296,95242,38.204021,-121.456044
30297,95242,38.204164,-121.457839
30298,95242,38.201872,-121.459916
30299,95242,38.199715,-121.459671
30300,95242,38.197316,-121.460344
30301,95242,38.196463,-121.462838
30302,95242,38.195584,-121.463146
30303,95242,38.195361,-121.466519
30304,95242,38.194381,-121.468497
30305,95242,38.194776,-121.472315
30306,95242,38.194463,-121.477334
30307,95242,38.192672,-121.480634
30308,95242,38.190139,-121.481709
30309,95242,38.187885,-121.485153
30310,95242,38.185397,-121.485804
30311,95242,38.180999,-121.489415
30312,95242,38.180493,-121.492242
30313,95242,38.178077,-121.494851
30314,95242,38.177693,-121.496522
30315,95242,38.176903,-121.497041
30316,95242,38.17262,-121.496287
30317,95242,38.169637,-121.495002
30318,95242,38.165349,-121.492158
30319,95242,38.164019,-121.493346
30320,95242,38.161337,-121.500407
30321,95242,38.157428,-121.50393
30322,95242,38.155347,-121.503484
30323,95242,38.150731,-121.503585
30324,95242,38.146245,-121.506731
30325,95242,38.147134,-121.510045
30326,95252a,38.168956,-120.962642
30327,95252a,38.167979,-120.971186
30328,95252a,38.088321,-120.93885
30329,95252a,38.08562,-120.935647
30330,95252a,38.077421,-120.926449
30331,95252a,38.070667,-120.91859
30332,95252a,38.028894,-120.876047
30333,95252a,38.009344,-120.85251
30334,95252a,38.015179,-120.852701
30335,95252a,38.020641,-120.854527
30336,95252a,38.023524,-120.854727
30337,95252a,38.028336,-120.852727
30338,95252a,38.029883,-120.852651
30339,95252a,38.029827,-120.855373
30340,95252a,38.031302,-120.855284
30341,95252a,38.032073,-120.854065
30342,95252a,38.032042,-120.852544
30343,95252a,38.03514,-120.851823
30344,95252a,38.03557,-120.85295
30345,95252a,38.035526,-120.851683
30346,95252a,38.037709,-120.850076
30347,95252a,38.03963,-120.846231
30348,95252a,38.039155,-120.844115
30349,95252a,38.039716,-120.841888
30350,95252a,38.041092,-120.840942
30351,95252a,38.042395,-120.838126
30352,95252a,38.045666,-120.834559
30353,95252a,38.046101,-120.832303
30354,95252a,38.047155,-120.822547
30355,95252a,38.04891,-120.821946
30356,95252a,38.048843,-120.819921
30357,95252a,38.049914,-120.817355
30358,95252a,38.050455,-120.814866
30359,95252a,38.050772,-120.811087
30360,95252a,38.051924,-120.808103
30361,95252a,38.054545,-120.805489
30362,95252a,38.054891,-120.803803
30363,95252a,38.053821,-120.802009
30364,95252a,38.052101,-120.80204
30365,95252a,38.049248,-120.799572
30366,95252a,38.049308,-120.796297
30367,95252a,38.050405,-120.793944
30368,95252a,38.049554,-120.791852
30369,95252a,38.048968,-120.786039
30370,95252a,38.049444,-120.784172
30371,95252a,38.050625,-120.782225
30372,95252a,38.053002,-120.77971
30373,95252a,38.0551,-120.779831
30374,95252a,38.057205,-120.774039
30375,95252a,38.057467,-120.751353
30376,95252a,38.056598,-120.750558
30377,95252a,38.054051,-120.750602
30378,95252a,38.053692,-120.736415
30379,95252a,38.06094,-120.740501
30380,95252a,38.06198,-120.74017
30381,95252a,38.063559,-120.741126
30382,95252a,38.064285,-120.740069
30383,95252a,38.066937,-120.740492
30384,95252a,38.06862,-120.739613
30385,95252a,38.073089,-120.738826
30386,95252a,38.076872,-120.741579
30387,95252a,38.077655,-120.742829
30388,95252a,38.079029,-120.747466
30389,95252a,38.08108,-120.749446
30390,95252a,38.083113,-120.750411
30391,95252a,38.087594,-120.757003
30392,95252a,38.090618,-120.759431
30393,95252a,38.092687,-120.75917
30394,95252a,38.097681,-120.762496
30395,95252a,38.115201,-120.762522
30396,95252a,38.116529,-120.762742
30397,95252a,38.119115,-120.764474
30398,95252a,38.118298,-120.768073
30399,95252a,38.119721,-120.772213
30400,95252a,38.118966,-120.773373
30401,95252a,38.118992,-120.776269
30402,95252a,38.117347,-120.779834
30403,95252a,38.116962,-120.784091
30404,95252a,38.11641,-120.784881
30405,95252a,38.117158,-120.78564
30406,95252a,38.118567,-120.784457
30407,95252a,38.121052,-120.786814
30408,95252a,38.123192,-120.78772
30409,95252a,38.125018,-120.789517
30410,95252a,38.127794,-120.790472
30411,95252a,38.129982,-120.792394
30412,95252a,38.131672,-120.792976
30413,95252a,38.134673,-120.792844
30414,95252a,38.137239,-120.79356
30415,95252a,38.14061,-120.79539
30416,95252a,38.142677,-120.797271
30417,95252a,38.145782,-120.798509
30418,95252a,38.148775,-120.801543
30419,95252a,38.150794,-120.802407
30420,95252a,38.152917,-120.807145
30421,95252a,38.152703,-120.80842
30422,95252a,38.156143,-120.80129
30423,95252a,38.158845,-120.794258
30424,95252a,38.160352,-120.79282
30425,95252a,38.162489,-120.79386
30426,95252a,38.165288,-120.794049
30427,95252a,38.167532,-120.793988
30428,95252a,38.169214,-120.79273
30429,95252a,38.170365,-120.790289
30430,95252a,38.172232,-120.788763
30431,95252a,38.177179,-120.790468
30432,95252a,38.180017,-120.792236
30433,95252a,38.18234,-120.790991
30434,95252a,38.182889,-120.789888
30435,95252a,38.185677,-120.786608
30436,95252a,38.19,-120.784486
30437,95252a,38.192264,-120.783874
30438,95252a,38.19478,-120.782421
30439,95252a,38.196405,-120.782448
30440,95252a,38.199237,-120.780256
30441,95252a,38.199992,-120.780429
30442,95252a,38.201229,-120.78359
30443,95252a,38.202487,-120.784896
30444,95252a,38.203517,-120.787071
30445,95252a,38.206789,-120.787969
30446,95252a,38.206119,-120.789888
30447,95252a,38.208245,-120.786835
30448,95252a,38.208931,-120.785101
30449,95252a,38.209199,-120.78221
30450,95252a,38.208612,-120.778259
30451,95252a,38.208578,-120.775509
30452,95252a,38.209031,-120.772072
30453,95252a,38.209913,-120.769152
30454,95252a,38.21184,-120.76461
30455,95252a,38.212103,-120.761601
30456,95252a,38.212423,-120.748409
30457,95252a,38.211751,-120.746496
30458,95252a,38.20964,-120.743161
30459,95252a,38.208063,-120.736402
30460,95252a,38.206419,-120.73244
30461,95252a,38.205088,-120.727044
30462,95252a,38.202056,-120.723038
30463,95252a,38.205331,-120.725871
30464,95252a,38.207067,-120.725311
30465,95252a,38.208172,-120.72666
30466,95252a,38.211254,-120.728168
30467,95252a,38.214359,-120.728242
30468,95252a,38.215678,-120.729029
30469,95252a,38.220506,-120.728167
30470,95252a,38.222597,-120.727441
30471,95252a,38.227061,-120.727288
30472,95252a,38.229698,-120.726495
30473,95252a,38.230484,-120.726858
30474,95252a,38.233324,-120.726582
30475,95252a,38.235979,-120.727269
30476,95252a,38.238433,-120.726616
30477,95252a,38.239643,-120.729765
30478,95252a,38.241891,-120.732315
30479,95252a,38.242654,-120.735404
30480,95252a,38.241652,-120.737332
30481,95252a,38.240327,-120.737903
30482,95252a,38.239622,-120.73944
30483,95252a,38.238083,-120.740058
30484,95252a,38.237702,-120.760217
30485,95252a,38.24088,-120.760436
30486,95252a,38.243028,-120.759672
30487,95252a,38.247713,-120.755645
30488,95252a,38.251484,-120.754756
30489,95252a,38.254942,-120.750684
30490,95252a,38.255934,-120.748088
30491,95252a,38.256315,-120.74547
30492,95252a,38.259691,-120.743996
30493,95252a,38.261075,-120.752348
30494,95252a,38.258526,-120.757863
30495,95252a,38.258169,-120.760055
30496,95252a,38.25942,-120.763078
30497,95252a,38.262457,-120.761305
30498,95252a,38.268248,-120.760403
30499,95252a,38.270272,-120.760895
30500,95252a,38.272041,-120.759435
30501,95252a,38.274809,-120.758401
30502,95252a,38.276674,-120.758375
30503,95252a,38.279551,-120.757241
30504,95252a,38.286328,-120.757379
30505,95252a,38.286936,-120.757738
30506,95252a,38.287568,-120.755991
30507,95252a,38.28749,-120.753799
30508,95252a,38.28996,-120.752193
30509,95252a,38.290395,-120.749597
30510,95252a,38.291479,-120.751197
30511,95252a,38.293287,-120.751142
30512,95252a,38.294019,-120.750421
30513,95252a,38.297653,-120.750083
30514,95252a,38.297563,-120.750343
30515,95252a,38.295942,-120.751694
30516,95252a,38.290292,-120.753236
30517,95252a,38.288266,-120.754914
30518,95252a,38.288383,-120.756333
30519,95252a,38.289584,-120.757755
30520,95252a,38.290031,-120.759678
30521,95252a,38.289847,-120.761865
30522,95252a,38.290316,-120.767291
30523,95252a,38.288782,-120.771497
30524,95252a,38.288659,-120.774845
30525,95252a,38.287619,-120.779002
30526,95252a,38.288925,-120.785314
30527,95252a,38.288593,-120.790542
30528,95252a,38.28687,-120.795631
30529,95252a,38.285591,-120.798482
30530,95252a,38.286039,-120.799922
30531,95252a,38.287129,-120.800697
30532,95252a,38.288867,-120.803365
30533,95252a,38.288042,-120.805765
30534,95252a,38.288723,-120.80774
30535,95252a,38.28389,-120.809169
30536,95252a,38.281605,-120.810546
30537,95252a,38.281543,-120.812148
30538,95252a,38.283508,-120.814313
30539,95252a,38.28392,-120.816852
30540,95252a,38.282068,-120.819228
30541,95252a,38.275451,-120.822044
30542,95252a,38.274552,-120.824875
30543,95252a,38.271888,-120.828059
30544,95252a,38.269148,-120.832042
30545,95252a,38.267442,-120.835358
30546,95252a,38.267215,-120.837379
30547,95252a,38.26538,-120.840693
30548,95252a,38.264439,-120.843174
30549,95252a,38.264273,-120.846789
30550,95252a,38.262416,-120.847346
30551,95252a,38.261117,-120.848654
30552,95252a,38.258785,-120.848963
30553,95252a,38.257254,-120.850053
30554,95252a,38.256367,-120.849063
30555,95252a,38.254819,-120.849174
30556,95252a,38.253953,-120.847396
30557,95252a,38.251774,-120.846375
30558,95252a,38.248901,-120.846346
30559,95252a,38.246632,-120.845449
30560,95252a,38.244481,-120.843498
30561,95252a,38.242251,-120.842638
30562,95252a,38.239487,-120.84052
30563,95252a,38.236267,-120.839582
30564,95252a,38.231997,-120.836853
30565,95252a,38.230582,-120.834621
30566,95252a,38.229458,-120.834573
30567,95252a,38.228158,-120.837129
30568,95252a,38.206845,-120.837153
30569,95252a,38.20675,-120.860231
30570,95252a,38.185442,-120.86032
30571,95252a,38.186077,-120.862978
30572,95252a,38.185404,-120.866512
30573,95252a,38.185959,-120.868092
30574,95252a,38.185714,-120.870151
30575,95252a,38.184278,-120.872436
30576,95252a,38.1838,-120.881526
30577,95252a,38.18331,-120.885976
30578,95252a,38.183532,-120.890548
30579,95252a,38.182805,-120.893245
30580,95252a,38.183233,-120.897409
30581,95252a,38.183021,-120.899634
30582,95252a,38.180407,-120.9101
30583,95252a,38.178671,-120.920157
30584,95252a,38.178311,-120.92576
30585,95252a,38.188277,-120.926619
30586,95252a,38.194812,-120.926878
30587,95252a,38.195526,-120.930511
30588,95252a,38.194225,-120.93243
30589,95252a,38.194604,-120.938326
30590,95252a,38.193126,-120.942089
30591,95252a,38.188008,-120.952404
30592,95252a,38.1822,-120.965603
30593,95252a,38.179775,-120.959553
30594,95252a,38.178291,-120.959549
30595,95252a,38.175772,-120.957648
30596,95252a,38.173427,-120.957439
30597,95252a,38.171816,-120.957987
30598,95252a,38.166894,-120.958465
30599,95252a,38.165504,-120.956808
30600,95252a,38.164316,-120.956509
30601,95252a,38.164274,-120.958938
30602,95252a,38.163061,-120.960036
30603,95252a,38.163444,-120.963774
30604,95252a,38.166734,-120.963786
30605,95252a,38.167663,-120.962542
30606,95252a,38.168956,-120.962642
30607,95252b,38.225582,-120.993595
30608,95252b,38.225402,-120.995497
30609,95252b,38.207456,-120.987602
30610,95252b,38.207208,-120.985809
30611,95252b,38.204676,-120.975482
30612,95252b,38.206118,-120.974584
30613,95252b,38.207676,-120.972237
30614,95252b,38.207082,-120.971105
30615,95252b,38.208683,-120.971281
30616,95252b,38.209304,-120.967976
30617,95252b,38.211068,-120.964962
30618,95252b,38.209192,-120.964003
30619,95252b,38.206743,-120.965276
30620,95252b,38.206951,-120.962173
30621,95252b,38.207957,-120.962638
30622,95252b,38.208828,-120.960058
30623,95252b,38.20851,-120.957099
30624,95252b,38.20755,-120.95588
30625,95252b,38.208879,-120.952692
30626,95252b,38.21126,-120.950606
30627,95252b,38.212655,-120.95081
30628,95252b,38.212382,-120.948112
30629,95252b,38.210209,-120.947559
30630,95252b,38.211903,-120.945241
30631,95252b,38.213825,-120.945764
30632,95252b,38.214376,-120.943038
30633,95252b,38.21044,-120.942426
30634,95252b,38.212226,-120.940659
30635,95252b,38.212433,-120.938136
30636,95252b,38.211976,-120.937149
30637,95252b,38.209344,-120.937321
30638,95252b,38.208452,-120.935349
30639,95252b,38.207537,-120.936421
30640,95252b,38.205546,-120.936564
30641,95252b,38.208487,-120.933276
30642,95252b,38.213706,-120.934921
30643,95252b,38.214565,-120.936388
30644,95252b,38.214469,-120.930004
30645,95252b,38.213466,-120.927985
30646,95252b,38.209809,-120.925044
30647,95252b,38.204469,-120.923358
30648,95252b,38.201398,-120.921959
30649,95252b,38.200691,-120.920377
30650,95252b,38.19997,-120.914088
30651,95252b,38.198918,-120.914204
30652,95252b,38.198095,-120.910578
30653,95252b,38.196379,-120.909243
30654,95252b,38.196448,-120.907591
30655,95252b,38.197558,-120.90579
30656,95252b,38.202072,-120.905144
30657,95252b,38.205979,-120.905199
30658,95252b,38.20881,-120.905952
30659,95252b,38.212253,-120.907768
30660,95252b,38.215329,-120.900687
30661,95252b,38.218801,-120.896559
30662,95252b,38.217341,-120.895184
30663,95252b,38.219721,-120.893473
30664,95252b,38.219605,-120.891386
30665,95252b,38.220363,-120.892268
30666,95252b,38.22212,-120.890035
30667,95252b,38.227188,-120.889057
30668,95252b,38.223107,-120.891588
30669,95252b,38.221277,-120.893792
30670,95252b,38.221208,-120.896112
30671,95252b,38.222557,-120.903074
30672,95252b,38.224525,-120.904757
30673,95252b,38.225165,-120.907078
30674,95252b,38.227476,-120.909312
30675,95252b,38.229466,-120.912736
30676,95252b,38.230037,-120.91494
30677,95252b,38.229991,-120.917725
30678,95252b,38.227632,-120.925528
30679,95252b,38.224999,-120.930022
30680,95252b,38.221954,-120.933385
30681,95252b,38.220762,-120.937155
30682,95252b,38.223346,-120.942204
30683,95252b,38.224671,-120.947195
30684,95252b,38.225973,-120.950329
30685,95252b,38.226315,-120.953404
30686,95252b,38.222857,-120.95781
30687,95252b,38.222031,-120.961406
30688,95252b,38.219902,-120.963347
30689,95252b,38.220471,-120.967495
30690,95252b,38.219622,-120.970105
30691,95252b,38.217951,-120.972104
30692,95252b,38.220989,-120.978663
30693,95252b,38.221788,-120.981072
30694,95252b,38.221191,-120.983769
30695,95252b,38.221414,-120.985737
30696,95252b,38.22254,-120.988114
30697,95252b,38.223891,-120.989535
30698,95252b,38.224223,-120.991608
30699,95252b,38.225582,-120.993595
30700,95254,38.207208,-120.985809
30701,95254,38.207456,-120.987602
30702,95254,38.177886,-120.975206
30703,95254,38.167979,-120.971186
